web-scraper-order,web-scraper-start-url,language,language-href,name,code,family,suprasegmental,bibliography,notes,vowels,consonants,location
"1602244381-40","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Woun Meu","https://linguistics.berkeley.edu/~saphon/en/inv/WounMeu.html","Woun Meu","noa","Choco","None","Fonneɡra, Gustavo Mejía. 2000. Presentación y Descripción Fonológica y Morfosintáctica del Waunana. In María Stella González de Pérez and María Luisa Rodríguez de Montes (eds.), Lenguas indígenas de Colombia: Una visión descriptiva. Santafe de Bogota: Instituto Caro y Cuervo. 86-88.","Fonegra (2000: 87) observes that /l/ occurs (only) in Spanish loanwordss.","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i&nbsp;ĩ</td><td></td><td>ɯ&nbsp;ɯ̃&nbsp;u&nbsp;ũ</td></tr>
<tr><td class=""header"">Mid</td><td>e&nbsp;ẽ</td><td></td><td>ɤ&nbsp;ɤ̃&nbsp;o&nbsp;õ</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a&nbsp;ã</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Aspirated stop</td><td>pʰ</td><td>tʰ</td><td></td><td>kʰ</td><td></td></tr>
<tr><td class=""header"">Plain stop</td><td>p</td><td>t</td><td></td><td>k</td><td>ʔ</td></tr>
<tr><td class=""header"">Voiced stop</td><td>b</td><td>d</td><td></td><td>ɡ</td><td></td></tr>
<tr><td class=""header"">Fricative</td><td></td><td>s</td><td>ç</td><td></td><td>h</td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td>j</td><td>w</td><td></td></tr>
<tr><td class=""header"">Trill</td><td></td><td>r</td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td></tr>
</tbody></table>","7°40'19""N 77°57'14""W"
"1602244988-291","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Chimila","https://linguistics.berkeley.edu/~saphon/en/inv/Chimila.html","Chimila","cbg","Chibchan","Tone","Malone, Terry. 2006. Tone and Syllable Structure in Chimila. International Journal of American Linguistics 72(1): 1-58.","null","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i&nbsp;ĩ&nbsp;iː&nbsp;ĩː</td><td></td><td>u&nbsp;ũ&nbsp;uː&nbsp;ũː</td></tr>
<tr><td class=""header"">Mid</td><td>e&nbsp;ẽ&nbsp;eː&nbsp;ẽː</td><td></td><td>o&nbsp;õ&nbsp;oː&nbsp;õː</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a&nbsp;ã&nbsp;aː&nbsp;ãː</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Plain stop</td><td>p</td><td>t</td><td></td><td>k</td><td>ʔ</td></tr>
<tr><td class=""header"">Prenasalized stop</td><td>mb</td><td>nd</td><td></td><td>ŋɡ</td><td></td></tr>
<tr><td class=""header"">Fricative</td><td></td><td>s</td><td></td><td></td><td>h</td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td>ŋ</td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td>j</td><td>w</td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Lateral</td><td></td><td>l</td><td></td><td></td><td></td></tr>
</tbody></table>","10°00'00""N 74°00'00""W"
"1602245102-337","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Ashéninka (Pichis dialect)","https://linguistics.berkeley.edu/~saphon/en/inv/AsheninkaPi.html","Ashéninka (Pichis dialect)","cpu","Arawak","None","Payne, David. 1982. Notas fonológicas y morfofonémicas sobre el Ashéninca del Pichis. In David Payne and Marlene Ballena Davila (eds.), Estudios lingüísticos de textos Ashéninca (Campa – Arawak Preandino). 101-111.","null","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i&nbsp;iː</td><td></td><td></td></tr>
<tr><td class=""header"">Mid</td><td>e&nbsp;eː</td><td></td><td>o&nbsp;oː</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a&nbsp;aː</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td><td class=""header"">Unspe-<br>cified</td></tr>
<tr><td class=""header"">Aspirated stop/affricate</td><td></td><td>tʰ</td><td>tʃʰ</td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Plain stop/affricate</td><td>p&nbsp;pʲ</td><td>t</td><td>tʃ</td><td></td><td>k&nbsp;kʲ</td><td></td><td></td></tr>
<tr><td class=""header"">Fricative</td><td></td><td>s</td><td>ʃ</td><td></td><td></td><td>h</td><td></td></tr>
<tr><td class=""header"">Nasal</td><td>m&nbsp;mʲ</td><td>n</td><td></td><td>ɲ</td><td></td><td></td><td>N</td></tr>
<tr><td class=""header"">Approximant</td><td>w&nbsp;wʲ</td><td></td><td></td><td>j</td><td>ɰ</td><td></td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ&nbsp;ɾʲ</td><td></td><td></td><td></td><td></td><td></td></tr>
</tbody></table>","9°58'59""S 74°58'59""W"
"1602244395-46","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Wayampi (Alto Jarí dialect)","https://linguistics.berkeley.edu/~saphon/en/inv/WayampiAJ.html","Wayampi (Alto Jarí dialect)","oym_jri","Tupí","None","Jensen, Cheryl Joyce. 1984. O desenvolvimento histórico da língua wayampi. MA thesis, Universidade Estadual de Campinas.","null","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i&nbsp;ĩ</td><td>ɨ&nbsp;ɨ̃</td><td>u&nbsp;ũ</td></tr>
<tr><td class=""header"">Mid</td><td>e&nbsp;ẽ</td><td></td><td>o</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a&nbsp;ã</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Labio-<br>velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Stop</td><td>p</td><td>t</td><td></td><td>k</td><td>kʷ</td><td>ʔ</td></tr>
<tr><td class=""header"">Fricative</td><td></td><td>s</td><td></td><td></td><td></td><td>h</td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td>ŋ</td><td>ŋʷ</td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td>j</td><td></td><td>w</td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td><td></td></tr>
</tbody></table>","0°56'35""N 53°09'25""W"
"1602245000-296","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Chachapoyas Quechua","https://linguistics.berkeley.edu/~saphon/en/inv/ChachapoyasQ.html","Chachapoyas Quechua","quk","Quechua","None","Chaparro, Carmelo. 1985. Fonología y lexicón del quechua de Chachapoyas. Lima: Instituto de Investigaciones Linguísticas, Universidad Nacional Mayor de San Marcos.","null","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i</td><td></td><td>u</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Retroflex</td><td class=""header"">Palatal</td><td class=""header"">Velar</td></tr>
<tr><td class=""header"">Stop/affricate</td><td>p</td><td>t</td><td>tʃ</td><td>ʈʂ</td><td></td><td>k</td></tr>
<tr><td class=""header"">Fricative</td><td></td><td>s</td><td>ʃ</td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td></td><td>ɲ</td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td></td><td></td><td>j</td><td>w</td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Lateral</td><td></td><td>l</td><td></td><td></td><td>ʎ</td><td></td></tr>
</tbody></table>","6°15'47""S 77°51'07""W"
"1602244659-155","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Nomatsigenga","https://linguistics.berkeley.edu/~saphon/en/inv/Nomatsiguenga.html","Nomatsigenga","Nomatsiguenga","11°44'46""S 74°09'47""W","null","null","Shaver, Harold. 1996. Diccionario nomatsiguenga—castellano castellano—nomatsiguenga. Pucallpa: Ministerio de Educación and Instituto Lingüístico de Verano.","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td><td class=""header"">Unspe-<br>cified</td></tr>
<tr><td class=""header"">Plain stop</td><td>p</td><td>t</td><td></td><td></td><td>k</td><td></td><td></td></tr>
<tr><td class=""header"">Voiced stop</td><td>b</td><td></td><td></td><td></td><td>ɡ</td><td></td><td></td></tr>
<tr><td class=""header"">Affricate</td><td></td><td>ts</td><td>tʃ</td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Fricative</td><td></td><td>s</td><td>ʃ</td><td></td><td></td><td>h</td><td></td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td></td><td>ŋ</td><td></td><td>N</td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td></td><td>j</td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td><td></td><td></td></tr>
</tbody></table>","<div class=""key"">Family</div><div class=""value"">Arawak</div>","not"
"1602244477-80","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Tehuelche","https://linguistics.berkeley.edu/~saphon/en/inv/Tehuelche.html","Tehuelche","teh","Chon","None","Viegas, Pedro Barros. 2005. Voces en el viento: Raíces lingüísticas de la Patagonia. Buenos Aires: Mondragon Ediciones. 61.","null","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">Mid</td><td>e&nbsp;eː</td><td></td><td>o&nbsp;oː</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a&nbsp;aː</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Uvular</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Creaky stop/affricate</td><td>pʼ</td><td>tʼ</td><td>tʃʼ</td><td></td><td>kʼ</td><td>qʼ</td><td></td></tr>
<tr><td class=""header"">Plain stop/affricate</td><td>p</td><td>t</td><td>tʃ</td><td></td><td>k</td><td>q</td><td>ʔ</td></tr>
<tr><td class=""header"">Voiced stop</td><td>b</td><td>d</td><td></td><td></td><td>ɡ</td><td>ɢ</td><td></td></tr>
<tr><td class=""header"">Fricative</td><td></td><td>s</td><td>ʃ</td><td></td><td>x</td><td>χ</td><td></td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td></td><td>j</td><td>w</td><td></td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Lateral</td><td></td><td>l</td><td></td><td></td><td></td><td></td><td></td></tr>
</tbody></table>","48°00'00""S 68°00'00""W"
"1602244961-280","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Damana","https://linguistics.berkeley.edu/~saphon/en/inv/Damana.html","Damana","Malayo","10°51'32""N 73°21'11""W","null","null","Amaya, María Trillos. 2000. Síntesis descriptive de los sistemas fonológico y morfosintáctico del Damana. In María Stella González de Pérez and María Luisa Rodríguez de Montes (eds.), Lenguas indígenas de Colombia: Una visión descriptiva. Bogotá: Instituto Caro y Cuervo.","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Stop/affricate</td><td>p&nbsp;b</td><td>t&nbsp;d</td><td>tʃ&nbsp;dʒ</td><td></td><td>k&nbsp;ɡ</td><td></td></tr>
<tr><td class=""header"">Fricative</td><td></td><td>s&nbsp;z</td><td>ʃ&nbsp;ʒ</td><td></td><td></td><td>h</td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td></td><td>j</td><td>w</td><td></td></tr>
<tr><td class=""header"">Trill</td><td></td><td>r</td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Lateral</td><td></td><td>l</td><td></td><td></td><td></td><td></td></tr>
</tbody></table>","<div class=""key"">Family</div><div class=""value"">Chibchan</div>","mbp"
"1602244482-82","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Tatuyo","https://linguistics.berkeley.edu/~saphon/en/inv/Tatuyo.html","Tatuyo","tav","Tucanoan","Tone, nasal harmony","Gómez-Imbert, Elsa. 1980. La nasalité en Tatuyo: phonologie ou morphologie? Amerindia 5: 65-81.","null","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i</td><td>ɨ</td><td>u</td></tr>
<tr><td class=""header"">Mid</td><td>e</td><td></td><td>o</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Plain stop</td><td>p</td><td>t</td><td>c</td><td>k</td><td></td></tr>
<tr><td class=""header"">Voiced stop</td><td>b</td><td>d</td><td></td><td>ɡ</td><td></td></tr>
<tr><td class=""header"">Fricative</td><td></td><td></td><td></td><td></td><td>h</td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td>j</td><td>w</td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td></tr>
</tbody></table>","0°15'00""N 70°18'00""W"
"1602245028-307","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Capanahua","https://linguistics.berkeley.edu/~saphon/en/inv/Capanahua.html","Capanahua","kaq","Panoan","Tone","Elías-Ulloa, José. 2009. The distribution of laryngeal segments in Capanahua. International Journal of American Linguistics 75 (2): 159-206.","null","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i&nbsp;iː</td><td>ɨ&nbsp;ɨː</td><td>u&nbsp;uː</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a&nbsp;aː</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Retroflex</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Stop</td><td>p</td><td>t</td><td></td><td></td><td></td><td>k</td><td>ʔ</td></tr>
<tr><td class=""header"">Affricate</td><td></td><td>ts</td><td>tʃ</td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Fricative</td><td>β</td><td>s</td><td>ʃ</td><td>ʂ</td><td></td><td></td><td>h</td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td></td><td></td><td>j</td><td>w</td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td><td></td><td></td></tr>
</tbody></table>","6°24'50""S 74°23'28""W"
"1602244707-175","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Mebengokre","https://linguistics.berkeley.edu/~saphon/en/inv/Mebengokre.html","Mebengokre","Kayapó","9°00'00""S 52°00'00""W","null","null","Salanova, Andrés and  Maria Amélia Reis Silva. 2011. Mebengore (Kayapó). In Bonvini, E., J. Busuttil and A. Peyraube (eds.), Dictionnaire des langues. Paris: Presses Universitaires de France.","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Plain stop/affricate</td><td>p</td><td>t</td><td>tʃ</td><td></td><td>k</td><td>ʔ</td></tr>
<tr><td class=""header"">Voiced stop/affricate</td><td>b</td><td>d</td><td>dʒ</td><td></td><td>ɡ</td><td></td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td>ɲ</td><td>ŋ</td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td></td><td>j</td><td>w</td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td><td></td></tr>
</tbody></table>","<div class=""key"">Family</div><div class=""value"">Macro-Ge</div>","txu"
"1602244942-272","https://linguistics.berkeley.edu/~saphon/en/by-name.php","Enawené-Nawé","https://linguistics.berkeley.edu/~saphon/en/inv/EnaweneNawe.html","Enawené-Nawé","unk","Arawak","None","Rezende, Ubiray Maria Nogueira. 2003. Fonetica fonologia da lingua Enawene-Nawe (Aruak): Uma primera abordagem. Universidade do Rio de Janeiro.","null","<table class=""inv"">
<tbody><tr><td class=""key"">Vowels</td><td class=""header"">Front</td><td class=""header"">Central</td><td class=""header"">Back</td></tr>
<tr><td class=""header"">High</td><td>i&nbsp;ĩ&nbsp;iː</td><td></td><td></td></tr>
<tr><td class=""header"">Mid</td><td>e&nbsp;ẽ&nbsp;eː</td><td></td><td>o&nbsp;õ&nbsp;oː</td></tr>
<tr><td class=""header"">Low</td><td></td><td>a&nbsp;ã&nbsp;aː</td><td></td></tr>
</tbody></table>","<table class=""inv"">
<tbody><tr><td class=""key"">Consonants</td><td class=""header"">Bilabial</td><td class=""header"">Alveolar</td><td class=""header"">Post-<br>alveolar</td><td class=""header"">Palatal</td><td class=""header"">Velar</td><td class=""header"">Glottal</td></tr>
<tr><td class=""header"">Plain stop</td><td></td><td>t</td><td></td><td></td><td>k</td><td></td></tr>
<tr><td class=""header"">Voiced stop</td><td></td><td>d</td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Fricative</td><td></td><td>s</td><td>ʃ</td><td></td><td></td><td>h</td></tr>
<tr><td class=""header"">Nasal</td><td>m</td><td>n</td><td></td><td>ɲ</td><td></td><td></td></tr>
<tr><td class=""header"">Approximant</td><td></td><td></td><td></td><td>j</td><td>w</td><td></td></tr>
<tr><td class=""header"">Tap, flap</td><td></td><td>ɾ</td><td></td><td></td><td></td><td></td></tr>
<tr><td class=""header"">Lateral</td><td></td><td>l</td><td></td><td></td><td></td><td></td></tr>
</tbody></table>","13°13'44""S 58°53'06""W"
